Name	Current price	Original price	Link	Rating	Rate Count
SSD Kioxia (TOSHIBA) Exceria Plus G3 2TB M.2 PCIe Gen4 x4 BiCS FLASH LSD10Z002TG8	3.100.000 VND	3.800.000 VND	https://memoryzone.com.vn/ssd-kioxia-toshiba-exceria-plus-g3-2tb-m-2-pcie-gen4-x4-bics-flash-lsd10z002tg8	5	1
SSD Samsung 980 Pro 1TB PCIe Gen 4.0 x4 NVMe V-NAND M.2 2280 MZ-V8P1T0BW	3.150.000 VND	4.190.000 VND	https://memoryzone.com.vn/ssd-samsung-980-pro-pcie-gen-4-0-x4-nvme-v-nand-m-2-2280-1tb-mz-v8p1t0bw	5	248
SSD Samsung 990 Pro 1TB PCIe Gen 4.0 x4 NVMe V-NAND M.2 2280 MZ-V9P1T0BW	3.250.000 VND	3.990.000 VND	https://memoryzone.com.vn/ssd-samsung-990-pro-pcie-gen-4-0-x4-nvme-v-nand-m-2-2280-1tb-mz-v9p1t0bw	5	45
SSD Samsung 990 Pro 1TB PCIe Gen 4.0 x4 NVMe With Heatsink MZ-V9P1T0CW	3.450.000 VND	4.500.000 VND	https://memoryzone.com.vn/ssd-samsung-990-pro-1tb-pcie-gen-4-0-x4-nvme-with-heatsink-mz-v9p1t0cw	5	4
SSD Crucial BX500 2TB 3D NAND 2.5-Inch SATA III CT2000BX500SSD1	3.790.000 VND	4.500.000 VND	https://memoryzone.com.vn/ssd-crucial-bx500-3d-nand-sata-iii-2-5-inch-2tb-ct2000bx500ssd1	5	1
SSD Acer Predator GM7000 2TB PCIe Gen4 x4 NVMe M.2 GM7000-2TB	3.890.000 VND	4.500.000 VND	https://memoryzone.com.vn/ssd-acer-predator-gm7000-2tb-pcie-gen4-x4-nvme-m-2-gm7000-2tb	5	9
SSD Samsung 990 EVO 2TB PCIe 4.0 x4 / PCIe 5.0 x2 NVMe V-NAND M.2 2280 MZ-V9E2T0BW	4.050.000 VND	5.500.000 VND	https://memoryzone.com.vn/ssd-samsung-990-evo-2tb-pcie-4-0-x4-pcie-5-0-x2-nvme-v-nand-m-2-2280-mz-v9e2t0bw	5	1
SSD Kingston KC3000 2TB M.2 PCIe Gen4 x4 NVMe SKC3000D/2048G	4.300.000 VND	4.780.000 VND	https://memoryzone.com.vn/ssd-kingston-kc3000-m-2-pcie-gen4-x4-nvme-2tb-skc3000d-2048g	5	14
SSD Crucial 1TB T705 M.2 PCIe Gen5 x4 NVMe CT1000T705SSD3	5.650.000 VND	6.350.000 VND	https://memoryzone.com.vn/ssd-crucial-1tb-t705-m-2-pcie-gen5-x4-nvme-ct1000t705ssd3	0	0
SSD Samsung 870 Evo 2TB 2.5-Inch SATA III MZ-77E2T0BW	5.790.000 VND	6.990.000 VND	https://memoryzone.com.vn/ssd-samsung-870-evo-2tb-2-5-inch-sata-iii-mz-77e2t0bw	5	11
